ticker,status,completeness_pct,daily_first,daily_last,daily_days,ticks_found,ticks_missing,issue
GV,COMPLETE,100.0,2004-01-02,2018-12-31,3749,3749,0,""
FDI,COMPLETE,100.0,2005-01-18,2016-05-17,2851,2851,0,""
CLPR,COMPLETE,100.0,2017-02-10,2018-12-31,475,475,0,""
IIA,COMPLETE,100.0,2004-01-02,2009-09-30,1447,1447,0,""
TEA,COMPLETE,100.0,2011-07-28,2012-12-31,359,359,0,""
LEG,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
DHX,COMPLETE,100.0,2007-07-18,2018-12-31,2885,2885,0,""
MIII,COMPLETE,100.0,2016-10-06,2018-03-27,248,248,0,""
MATW,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
ENH,COMPLETE,100.0,2004-01-02,2017-03-28,3332,3332,0,""
HSDT,COMPLETE,100.0,2018-04-11,2018-12-31,183,183,0,""
MRBK,COMPLETE,100.0,2004-01-02,2018-12-31,1051,1051,0,""
CMK,COMPLETE,100.0,2004-01-02,2015-09-09,2942,2942,0,""
GCO,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
XAA,COMPLETE,100.0,2004-01-02,2014-10-03,2687,2687,0,""
ITC,COMPLETE,100.0,2005-07-26,2016-10-13,2826,2826,0,""
LQU,COMPLETE,100.0,2004-01-02,2008-02-11,1024,1024,0,""
NZT,COMPLETE,100.0,2004-01-02,2012-07-09,2145,2145,0,""
WSBK,COMPLETE,100.0,2004-01-02,2004-09-01,168,168,0,""
CLE,COMPLETE,100.0,2004-01-02,2007-05-29,856,856,0,""
TANH,COMPLETE,100.0,2015-03-24,2018-12-31,951,951,0,""
GBE,COMPLETE,100.0,2006-06-30,2012-01-05,1390,1390,0,""
NHY,COMPLETE,100.0,2004-01-02,2007-11-21,980,980,0,""
CNNX,COMPLETE,100.0,2014-09-25,2018-01-03,825,825,0,""
GGP,COMPLETE,100.0,2004-01-02,2018-08-27,3466,3466,0,""
FSBK,COMPLETE,100.0,2004-01-02,2017-10-31,3413,3413,0,""
EDGW,COMPLETE,100.0,2004-01-02,2018-11-01,3692,3692,0,""
PULM,COMPLETE,100.0,2015-06-16,2018-12-31,891,891,0,""
GEG,COMPLETE,100.0,2004-01-02,2012-12-18,2148,2148,0,""
TRA,COMPLETE,100.0,2004-01-02,2010-04-15,1582,1582,0,""
IVR,COMPLETE,100.0,2009-06-26,2018-12-31,2395,2395,0,""
CPHD,COMPLETE,100.0,2004-01-02,2016-11-04,3235,3235,0,""
PSS,COMPLETE,100.0,2004-01-02,2012-10-08,2209,2209,0,""
MHGC,COMPLETE,100.0,2006-02-14,2016-11-30,2719,2719,0,""
MBVT,COMPLETE,100.0,2004-01-02,2017-05-12,3339,3339,0,""
WNEB,COMPLETE,100.0,2016-10-24,2018-12-31,550,550,0,""
RLJ,COMPLETE,100.0,2011-05-11,2018-12-31,1923,1923,0,""
RMA,COMPLETE,100.0,2004-11-09,2008-12-26,1041,1041,0,""
RHB,COMPLETE,100.0,2004-01-02,2011-05-31,1866,1866,0,""
MOV,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
TOM,COMPLETE,100.0,2004-01-02,2006-05-10,593,593,0,""
FD,COMPLETE,100.0,2004-01-02,2007-05-31,858,858,0,""
ANR,COMPLETE,100.0,2004-01-02,2015-07-15,2765,2765,0,""
BLNK,COMPLETE,100.0,2018-02-14,2018-12-31,221,221,0,""
BLG,COMPLETE,100.0,2006-12-08,2008-10-28,475,475,0,""
FCP,COMPLETE,100.0,2004-01-02,2004-10-18,199,199,0,""
LADR,COMPLETE,100.0,2014-02-06,2018-12-31,1234,1234,0,""
FENC,COMPLETE,100.0,2017-09-13,2018-12-31,327,327,0,""
HIVE,COMPLETE,100.0,2014-03-28,2018-12-31,1199,1199,0,""
VCG,COMPLETE,100.0,2005-02-09,2006-07-17,361,361,0,""
EVER,COMPLETE,100.0,2012-05-03,2018-12-31,1411,1411,0,""
FFKT,COMPLETE,100.0,2004-01-02,2018-08-20,3671,3671,0,""
PARN,COMPLETE,100.0,2014-06-18,2016-12-30,627,627,0,""
WSTC,COMPLETE,100.0,2004-01-02,2017-10-10,1857,1857,0,""
WLKP,COMPLETE,100.0,2014-07-30,2018-12-31,1114,1114,0,""
ACW,COMPLETE,100.0,2005-04-26,2016-11-17,2383,2383,0,""
GILT,COMPLETE,100.0,2006-04-26,2018-12-31,3188,3188,0,""
GLPW,COMPLETE,100.0,2010-08-10,2016-03-30,1416,1416,0,""
ONS,COMPLETE,100.0,2016-06-14,2018-12-03,616,616,0,""
HTCO,COMPLETE,100.0,2004-01-02,2014-05-07,2601,2601,0,""
MER,COMPLETE,100.0,2004-01-02,2008-12-31,1259,1259,0,""
PETZ,COMPLETE,100.0,2017-09-21,2018-12-31,321,321,0,""
ISIL,COMPLETE,100.0,2004-01-02,2017-02-23,3309,3309,0,""
RCN,COMPLETE,100.0,2004-01-02,2004-12-31,252,252,0,""
STLR,COMPLETE,100.0,2016-10-28,2018-12-13,257,257,0,""
CSG,COMPLETE,100.0,2004-01-02,2015-12-17,1741,1741,0,""
INSE,COMPLETE,100.0,2016-12-29,2018-12-31,498,498,0,""
FSL,COMPLETE,100.0,2004-07-16,2015-12-07,1743,1743,0,""
GURE,COMPLETE,100.0,2011-06-30,2018-12-31,1888,1888,0,""
TIGR,COMPLETE,100.0,2008-04-21,2015-10-08,1813,1813,0,""
SST,COMPLETE,100.0,2011-12-01,2017-10-13,1278,1278,0,""
AVNS,COMPLETE,100.0,2018-07-02,2018-12-31,126,126,0,""
NPX,COMPLETE,100.0,2004-01-02,2013-05-03,2350,2350,0,""
MED,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
INGN,COMPLETE,100.0,2004-01-02,2018-12-31,2471,2471,0,""
TSBK,COMPLETE,100.0,2004-01-02,2018-12-31,3575,3575,0,""
TOC,COMPLETE,100.0,2004-01-02,2008-04-16,1079,1079,0,""
BNK,COMPLETE,100.0,2004-01-02,2016-07-21,1317,1317,0,""
HRTX,COMPLETE,100.0,2014-01-23,2018-12-31,1244,1244,0,""
GABC,COMPLETE,100.0,2004-01-02,2018-12-31,3754,3754,0,""
WG,COMPLETE,100.0,2004-01-02,2018-03-26,3582,3582,0,""
PPO,COMPLETE,100.0,2007-06-28,2015-08-25,2055,2055,0,""
HYV,COMPLETE,100.0,2004-01-02,2013-11-15,2487,2487,0,""
UNIS,COMPLETE,100.0,2010-02-16,2017-04-20,1807,1807,0,""
EQBK,COMPLETE,100.0,2015-11-11,2018-12-31,789,789,0,""
PHMD,COMPLETE,100.0,2004-01-02,2017-10-31,3365,3365,0,""
AIP,COMPLETE,100.0,2004-01-02,2011-12-21,1439,1439,0,""
VE,COMPLETE,100.0,2004-01-02,2014-12-22,2763,2763,0,""
AEGR,COMPLETE,100.0,2010-10-22,2016-11-29,1536,1536,0,""
RNGR,COMPLETE,100.0,2017-08-11,2018-12-31,347,347,0,""
TCT,COMPLETE,100.0,2004-01-02,2006-03-31,566,566,0,""
MATV,COMPLETE,100.0,2004-01-14,2006-06-29,178,178,0,""
BON,COMPLETE,100.0,2009-06-05,2010-06-11,120,120,0,""
CCRN,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
ABH,COMPLETE,100.0,2005-01-25,2012-05-23,842,842,0,""
NWY,COMPLETE,100.0,2004-10-07,2018-11-19,3556,3556,0,""
FSBW,COMPLETE,100.0,2012-07-10,2018-12-31,1551,1551,0,""
DGI,COMPLETE,100.0,2009-05-14,2017-10-04,2114,2114,0,""
HLS,COMPLETE,100.0,2006-10-26,2017-12-29,2814,2814,0,""
CFNB,COMPLETE,100.0,2004-01-02,2017-11-10,2932,2932,0,""
ODC,COMPLETE,100.0,2004-01-02,2018-12-31,3721,3721,0,""
ERS,COMPLETE,100.0,2004-01-02,2017-05-05,2284,2284,0,""
NDN,COMPLETE,100.0,2004-01-02,2012-01-13,2024,2024,0,""
JUNO,COMPLETE,100.0,2004-01-02,2018-03-05,1184,1184,0,""
BLX,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
PPF,COMPLETE,100.0,2004-01-02,2007-05-29,856,856,0,""
AZUR,COMPLETE,100.0,2015-05-29,2016-06-03,257,257,0,""
FTK,COMPLETE,100.0,2005-07-27,2018-12-31,3380,3380,0,""
TTO,COMPLETE,100.0,2007-02-02,2012-11-30,1468,1468,0,""
RAI,COMPLETE,100.0,2004-08-02,2017-07-24,3268,3268,0,""
JRSH,COMPLETE,100.0,2018-05-04,2018-12-31,163,163,0,""
KREF,COMPLETE,100.0,2017-05-05,2018-12-31,417,417,0,""
KW,COMPLETE,100.0,2010-03-19,2018-12-31,2212,2212,0,""
CUNB,COMPLETE,100.0,2012-10-10,2017-10-20,1252,1252,0,""
KODK,COMPLETE,100.0,2013-11-01,2018-12-31,1299,1299,0,""
SBH,COMPLETE,100.0,2006-11-17,2018-12-31,3049,3049,0,""
VAS,COMPLETE,100.0,2004-01-02,2007-06-28,878,878,0,""
TPB,COMPLETE,100.0,2016-05-11,2018-12-31,665,665,0,""
CIO,COMPLETE,100.0,2004-01-02,2018-12-31,1604,1604,0,""
BRR,COMPLETE,100.0,2006-03-20,2007-08-09,347,347,0,""
RPB,COMPLETE,100.0,2005-12-15,2007-10-04,453,453,0,""
PGH,COMPLETE,100.0,2004-01-02,2018-06-01,3629,3629,0,""
WLDN,COMPLETE,100.0,2006-11-21,2018-12-31,2898,2898,0,""
PEC,COMPLETE,100.0,2005-07-27,2009-05-07,952,952,0,""
NAME,COMPLETE,100.0,2014-08-04,2017-07-27,752,752,0,""
BAND,COMPLETE,100.0,2017-11-10,2018-12-31,285,285,0,""
TACT,COMPLETE,100.0,2004-01-02,2018-12-31,3769,3769,0,""
CORI,COMPLETE,100.0,2004-01-02,2018-11-26,2012,2012,0,""
XBIT,COMPLETE,100.0,2015-04-15,2018-12-31,936,936,0,""
DJCO,COMPLETE,100.0,2004-01-06,2018-12-31,2434,2434,0,""
CVG,COMPLETE,100.0,2004-01-02,2018-10-04,3716,3716,0,""
LNR,COMPLETE,100.0,2004-01-02,2005-02-03,275,275,0,""
BGO,COMPLETE,100.0,2004-01-02,2007-02-27,793,793,0,""
HCSG,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
BJS,COMPLETE,100.0,2004-01-02,2010-04-28,1591,1591,0,""
SHU,COMPLETE,100.0,2004-01-02,2006-08-22,665,665,0,""
RSE,COMPLETE,100.0,2004-01-02,2016-07-05,1344,1344,0,""
KNOP,COMPLETE,100.0,2013-04-10,2018-12-31,1443,1443,0,""
EBF,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
DCW,COMPLETE,100.0,2007-06-27,2010-09-24,819,819,0,""
DAI,COMPLETE,100.0,2007-08-09,2010-06-04,711,711,0,""
OOM,COMPLETE,100.0,2004-01-02,2005-03-11,300,300,0,""
BHVN,COMPLETE,100.0,2017-05-04,2018-12-31,418,418,0,""
FBIO,COMPLETE,100.0,2015-04-28,2018-12-31,927,927,0,""
LGVN,COMPLETE,100.0,2004-01-02,2009-08-18,1323,1323,0,""
SNF,COMPLETE,100.0,2004-01-02,2011-08-31,1931,1931,0,""
CALL,COMPLETE,100.0,2004-09-30,2018-11-13,3283,3283,0,""
CCO,COMPLETE,100.0,2005-11-11,2018-12-31,3305,3305,0,""
NWBO,COMPLETE,100.0,2012-12-07,2016-12-16,1015,1015,0,""
ROIA,COMPLETE,100.0,2004-01-02,2017-05-05,3095,3095,0,""
UG,COMPLETE,100.0,2004-01-02,2018-12-31,3590,3590,0,""
AQB,COMPLETE,100.0,2017-01-19,2018-12-31,491,491,0,""
THFF,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
BOXL,COMPLETE,100.0,2017-11-30,2018-12-31,242,242,0,""
PMG,COMPLETE,100.0,2004-01-02,2008-02-22,1042,1042,0,""
CLC,COMPLETE,100.0,2004-01-02,2017-02-27,3311,3311,0,""
MBVX,COMPLETE,100.0,2016-08-17,2018-07-10,477,477,0,""
DVMT,COMPLETE,100.0,2016-09-07,2018-12-27,581,581,0,""
TKA,COMPLETE,100.0,2004-01-02,2007-05-16,839,839,0,""
ASP,COMPLETE,100.0,2004-01-02,2014-09-05,2668,2668,0,""
BLND,COMPLETE,100.0,2012-04-26,2013-05-31,146,146,0,""
MNKD,COMPLETE,100.0,2004-07-28,2018-12-31,3632,3632,0,""
AMRE,COMPLETE,100.0,2012-07-27,2015-02-18,643,643,0,""
ULBI,COMPLETE,100.0,2004-01-02,2018-12-31,3772,3772,0,""
OVBC,COMPLETE,100.0,2004-01-07,2018-12-31,2859,2859,0,""
NDLS,COMPLETE,100.0,2013-06-28,2018-12-31,1387,1387,0,""
GALT,COMPLETE,100.0,2012-03-23,2018-12-31,1704,1704,0,""
SFL,COMPLETE,100.0,2004-06-17,2018-12-31,3661,3661,0,""
SHBI,COMPLETE,100.0,2004-01-02,2018-12-31,3703,3703,0,""
COH,COMPLETE,100.0,2004-01-02,2017-10-30,3482,3482,0,""
PPP,COMPLETE,100.0,2004-01-02,2017-08-14,2479,2479,0,""
NWA,COMPLETE,100.0,2007-05-31,2008-10-29,359,359,0,""
SCTY,COMPLETE,100.0,2012-12-13,2016-11-18,992,992,0,""
FHO,COMPLETE,100.0,2007-03-28,2011-09-30,1139,1139,0,""
AMN,COMPLETE,100.0,2004-01-02,2018-12-31,2502,2502,0,""
LXU,COMPLETE,100.0,2004-01-02,2018-12-31,3763,3763,0,""
MYS,COMPLETE,100.0,2004-01-02,2008-03-12,1000,1000,0,""
MAMA,COMPLETE,100.0,2004-01-12,2007-06-20,866,866,0,""
CIM,COMPLETE,100.0,2004-01-02,2018-12-31,3325,3325,0,""
HMB,COMPLETE,100.0,2004-07-14,2007-08-06,772,772,0,""
DGLT,COMPLETE,100.0,2017-04-10,2017-08-16,90,90,0,""
TNE,COMPLETE,100.0,2004-01-02,2012-04-05,2079,2079,0,""
LVWR,COMPLETE,100.0,2008-12-08,2009-05-22,115,115,0,""
AXTI,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
RMTI,COMPLETE,100.0,2004-01-02,2018-12-31,3771,3771,0,""
CREG,COMPLETE,100.0,2010-03-22,2018-12-31,2208,2208,0,""
STRZB,COMPLETE,100.0,2013-01-14,2016-12-08,363,363,0,""
CHFN,COMPLETE,100.0,2004-01-02,2018-08-31,2737,2737,0,""
SEM,COMPLETE,100.0,2004-01-02,2018-12-31,2987,2987,0,""
APX,COMPLETE,100.0,2004-01-02,2011-02-25,1801,1801,0,""
RNVA,COMPLETE,100.0,2015-11-03,2017-10-24,498,498,0,""
FOSL,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
RYG,COMPLETE,100.0,2004-01-02,2006-10-03,691,691,0,""
BWP,COMPLETE,100.0,2005-11-09,2018-07-17,3192,3192,0,""
IGL,COMPLETE,100.0,2004-01-02,2004-10-22,204,204,0,""
AWRE,COMPLETE,100.0,2004-01-02,2018-12-31,3767,3767,0,""
TGX,COMPLETE,100.0,2004-01-02,2013-10-29,2474,2474,0,""
GMR,COMPLETE,100.0,2004-01-02,2011-11-16,1985,1985,0,""
ESF,COMPLETE,100.0,2004-01-02,2006-05-24,592,592,0,""
TFS,COMPLETE,100.0,2004-01-02,2005-06-09,362,362,0,""
TWER,COMPLETE,100.0,2007-05-31,2016-11-30,2395,2395,0,""
SEP,COMPLETE,100.0,2007-06-27,2018-12-14,2889,2889,0,""
BFIN,COMPLETE,100.0,2005-06-24,2018-12-31,3403,3403,0,""
RUS,COMPLETE,100.0,2004-01-02,2009-09-22,1441,1441,0,""
BGM,COMPLETE,100.0,2004-01-02,2009-06-01,1362,1362,0,""
HRMN,COMPLETE,100.0,2015-06-04,2017-07-24,199,199,0,""
CXRX,COMPLETE,100.0,2015-06-29,2018-06-07,741,741,0,""
SHS,COMPLETE,100.0,2004-01-02,2013-04-12,2335,2335,0,""
CHCO,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
UFCS,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
GTN.A,COMPLETE,100.0,2004-01-02,2018-12-28,2788,2788,0,""
CHMG,COMPLETE,100.0,2012-11-16,2018-12-31,1495,1495,0,""
PDH,COMPLETE,100.0,2012-05-04,2014-07-15,551,551,0,""
CNV,COMPLETE,100.0,2004-01-02,2017-03-02,757,757,0,""
MYM,COMPLETE,100.0,2004-01-02,2015-09-11,2943,2943,0,""
DXLG,COMPLETE,100.0,2012-12-05,2018-12-31,1528,1528,0,""
GRS,COMPLETE,100.0,2004-01-02,2011-06-13,1875,1875,0,""
FUSB,COMPLETE,100.0,2016-10-11,2018-12-31,543,543,0,""
AXR,COMPLETE,100.0,2004-01-02,2018-12-31,3505,3505,0,""
HMR,COMPLETE,100.0,2008-02-05,2010-01-15,415,415,0,""
SXC,COMPLETE,100.0,2005-08-05,2018-12-31,2744,2744,0,""
KCP,COMPLETE,100.0,2004-01-02,2012-09-25,2200,2200,0,""
CPF,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
BCA,COMPLETE,100.0,2004-11-03,2016-03-31,2673,2673,0,""
NUF,COMPLETE,100.0,2004-01-02,2009-10-16,1459,1459,0,""
EVLV,COMPLETE,100.0,2014-11-20,2018-12-31,1034,1034,0,""
MPET,COMPLETE,100.0,2004-01-02,2017-02-09,3300,3300,0,""
GLK,COMPLETE,100.0,2004-01-02,2008-02-15,827,827,0,""
CLB,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
HEK,COMPLETE,100.0,2007-11-20,2013-05-17,1380,1380,0,""
PFLT,COMPLETE,100.0,2011-04-08,2018-12-31,1945,1945,0,""
CETX,COMPLETE,100.0,2015-06-25,2018-12-31,886,886,0,""
PGS,COMPLETE,100.0,2004-12-17,2007-07-19,650,650,0,""
HMX,COMPLETE,100.0,2004-01-02,2008-11-25,1235,1235,0,""
KNDI,COMPLETE,100.0,2008-03-18,2018-12-31,2706,2706,0,""
AIMCV,COMPLETE,100.0,2018-09-19,2018-10-01,9,9,0,""
DOW.WD,COMPLETE,100.0,2015-10-05,2015-10-13,6,6,0,""
NKSH,COMPLETE,100.0,2004-01-02,2018-12-31,3631,3631,0,""
PPHM,COMPLETE,100.0,2004-01-02,2018-01-05,3508,3508,0,""
ARCB,COMPLETE,100.0,2014-05-01,2018-12-31,1176,1176,0,""
EXE.A,COMPLETE,100.0,2004-01-02,2006-11-09,326,326,0,""
NFP,COMPLETE,100.0,2004-01-02,2013-07-01,2390,2390,0,""
TCH,COMPLETE,100.0,2010-02-03,2011-03-21,284,284,0,""
IIC,COMPLETE,100.0,2004-01-02,2012-08-24,2179,2179,0,""
HC,COMPLETE,100.0,2004-01-02,2007-08-20,914,914,0,""
FFWM,COMPLETE,100.0,2014-11-03,2018-12-31,1040,1040,0,""
ACHC,COMPLETE,100.0,2011-11-01,2018-12-31,1802,1802,0,""
EVOK,COMPLETE,100.0,2013-09-25,2018-12-31,1326,1326,0,""
RMAX,COMPLETE,100.0,2013-10-02,2018-12-31,1321,1321,0,""
VAP,COMPLETE,100.0,2004-01-02,2005-12-02,471,471,0,""
SIE,COMPLETE,100.0,2004-01-02,2008-02-25,1043,1043,0,""
WMZ,COMPLETE,100.0,2008-01-18,2010-08-31,660,660,0,""
TIL,COMPLETE,100.0,2007-03-12,2018-04-30,842,842,0,""
PRAA,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
VEH,COMPLETE,100.0,2006-07-14,2007-03-30,179,179,0,""
ATAI,COMPLETE,100.0,2008-01-29,2018-12-31,2648,2648,0,""
IOC,COMPLETE,100.0,2004-09-08,2017-02-22,3137,3137,0,""
ATB,COMPLETE,100.0,2004-11-05,2008-12-16,1036,1036,0,""
SJT,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
FSL.B,COMPLETE,100.0,2004-12-03,2006-12-01,504,504,0,""
BELFB,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
CUDA,COMPLETE,100.0,2013-11-06,2018-02-09,1073,1073,0,""
DEXO,COMPLETE,100.0,2010-02-01,2013-04-30,817,817,0,""
GA,COMPLETE,100.0,2007-11-01,2014-07-18,1689,1689,0,""
ASTC,COMPLETE,100.0,2009-05-04,2018-12-31,2433,2433,0,""
HET,COMPLETE,100.0,2004-01-02,2008-01-28,1024,1024,0,""
MHS,COMPLETE,100.0,2004-01-02,2012-03-30,2077,2077,0,""
CIA,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
AGL,COMPLETE,100.0,2004-01-02,2011-12-15,1876,1876,0,""
NXRT,COMPLETE,100.0,2015-04-01,2018-12-31,945,945,0,""
XRTX,COMPLETE,100.0,2004-06-24,2014-03-31,2459,2459,0,""
GLIBA,COMPLETE,100.0,2018-03-12,2018-12-31,204,204,0,""
HAIN,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
DV,COMPLETE,100.0,2004-01-02,2017-05-23,3371,3371,0,""
GRAN,COMPLETE,100.0,2004-01-02,2011-10-21,1966,1966,0,""
CLFD,COMPLETE,100.0,2008-01-02,2018-12-31,2761,2761,0,""
IBIO,COMPLETE,100.0,2011-01-04,2018-12-31,2011,2011,0,""
CFC,COMPLETE,100.0,2004-01-02,2008-06-30,1131,1131,0,""
AYA,COMPLETE,100.0,2007-07-16,2017-07-31,821,821,0,""
REY,COMPLETE,100.0,2004-01-02,2006-10-26,711,711,0,""
PGN,COMPLETE,100.0,2004-01-02,2015-12-17,2489,2489,0,""
RWF,COMPLETE,100.0,2005-03-29,2010-03-12,1249,1249,0,""
MDGN,COMPLETE,100.0,2011-04-08,2016-12-15,1414,1414,0,""
NUT,COMPLETE,100.0,2004-01-02,2008-11-24,1227,1227,0,""
MSEX,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
LUCY,COMPLETE,100.0,2004-01-05,2005-10-05,440,440,0,""
TLM,COMPLETE,100.0,2004-01-02,2015-05-07,2856,2856,0,""
ALA,COMPLETE,100.0,2004-01-02,2006-11-30,735,735,0,""
NCSM,COMPLETE,100.0,2017-04-28,2018-12-31,422,422,0,""
GAS,COMPLETE,100.0,2004-01-02,2016-06-30,3142,3142,0,""
ASTI,COMPLETE,100.0,2006-08-10,2016-02-24,2400,2400,0,""
BIVVV,COMPLETE,100.0,2017-01-12,2017-02-01,14,14,0,""
TCL,COMPLETE,100.0,2008-02-13,2013-06-07,1339,1339,0,""
ANDV,COMPLETE,100.0,2017-08-01,2018-09-28,294,294,0,""
GIC,COMPLETE,100.0,2006-11-07,2010-07-09,524,524,0,""
TACO,COMPLETE,100.0,2015-04-28,2018-12-31,927,927,0,""
CNXN,COMPLETE,100.0,2016-09-09,2018-12-31,581,581,0,""
FBIZ,COMPLETE,100.0,2005-10-07,2018-12-31,2667,2667,0,""
RCON,COMPLETE,100.0,2009-07-30,2018-12-31,2363,2363,0,""
WPO,COMPLETE,100.0,2004-01-02,2013-11-27,2495,2495,0,""
WSCI,COMPLETE,100.0,2004-01-02,2018-11-07,3691,3691,0,""
SNFCA,COMPLETE,100.0,2004-01-02,2018-12-31,3494,3494,0,""
STC,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
SHO,COMPLETE,100.0,2004-10-21,2018-12-31,3573,3573,0,""
SUPV,COMPLETE,100.0,2016-05-19,2018-12-31,659,659,0,""
ISTR,COMPLETE,100.0,2014-07-01,2018-12-31,1098,1098,0,""
MVO,COMPLETE,100.0,2007-01-19,2018-12-31,3009,3009,0,""
TNS,COMPLETE,100.0,2004-03-16,2013-02-15,2247,2247,0,""
IDT.C,COMPLETE,100.0,2004-01-02,2011-04-04,1804,1804,0,""
PKS,COMPLETE,100.0,2004-01-02,2006-06-02,609,609,0,""
HELI,COMPLETE,100.0,2014-01-17,2016-02-01,513,513,0,""
SAMG,COMPLETE,100.0,2013-06-27,2018-12-31,1388,1388,0,""
BLDP,COMPLETE,100.0,2004-01-02,2018-12-31,3755,3755,0,""
WEH,COMPLETE,100.0,2004-01-02,2005-09-22,411,411,0,""
OFLX,COMPLETE,100.0,2005-08-01,2018-12-31,3320,3320,0,""
SFBC,COMPLETE,100.0,2004-01-02,2018-12-31,2186,2186,0,""
RLJE,COMPLETE,100.0,2012-10-05,2018-10-31,1470,1470,0,""
GSM,COMPLETE,100.0,2009-07-30,2018-12-31,2372,2372,0,""
ZA,COMPLETE,100.0,2011-02-15,2015-08-31,1128,1128,0,""
ELN,COMPLETE,100.0,2004-01-02,2013-12-18,2508,2508,0,""
HOT,COMPLETE,100.0,2004-01-02,2016-09-22,3204,3204,0,""
RIN,COMPLETE,100.0,2004-01-02,2007-07-13,888,888,0,""
GCS,COMPLETE,100.0,2004-09-24,2010-08-13,1483,1483,0,""
TILE,COMPLETE,100.0,2013-01-18,2018-12-31,1498,1498,0,""
ACL,COMPLETE,100.0,2004-01-02,2011-04-08,1831,1831,0,""
KLXE,COMPLETE,100.0,2018-09-17,2018-12-31,73,73,0,""
FLWS,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
ITY,COMPLETE,100.0,2004-01-02,2008-09-11,1182,1182,0,""
CNMD,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
RVSB,COMPLETE,100.0,2004-01-02,2018-12-31,3716,3716,0,""
HUN,COMPLETE,100.0,2005-02-11,2018-12-31,3495,3495,0,""
OUBS,COMPLETE,100.0,2014-11-24,2015-01-16,37,37,0,""
NAI,COMPLETE,100.0,2005-04-27,2013-10-16,2134,2134,0,""
JBLU,COMPLETE,100.0,2004-01-02,2018-12-31,3775,3775,0,""
IFC,COMPLETE,100.0,2004-01-02,2009-09-18,1439,1439,0,""
NMRX,COMPLETE,100.0,2004-01-02,2017-12-06,3441,3441,0,""
DVR,COMPLETE,100.0,2006-12-14,2014-10-29,1982,1982,0,""
PRPH,COMPLETE,100.0,2010-05-10,2018-12-31,2120,2120,0,""
PLAY,COMPLETE,100.0,2004-11-19,2018-12-31,1598,1598,0,""
ALLO,COMPLETE,100.0,2018-10-11,2018-12-31,55,55,0,""
ILG,COMPLETE,100.0,2004-03-30,2018-08-31,477,477,0,""
TVL,COMPLETE,100.0,2004-01-02,2013-07-30,2410,2410,0,""
USU,COMPLETE,100.0,2004-01-02,2014-09-29,2704,2704,0,""
FCH,COMPLETE,100.0,2004-01-02,2017-08-31,3441,3441,0,""
BUH,COMPLETE,100.0,2004-01-02,2007-04-19,828,828,0,""
HVB,COMPLETE,100.0,2011-08-02,2015-06-30,984,984,0,""
PRTA,COMPLETE,100.0,2012-12-21,2018-12-31,1516,1516,0,""
BBGI,COMPLETE,100.0,2004-01-02,2018-12-31,3645,3645,0,""
HNZ,COMPLETE,100.0,2004-01-02,2013-06-07,2374,2374,0,""
CMPR,COMPLETE,100.0,2014-11-17,2018-12-31,1037,1037,0,""
STRT,COMPLETE,100.0,2004-01-02,2018-12-31,3671,3671,0,""
BW,COMPLETE,100.0,2004-01-02,2018-12-31,2689,2689,0,""
JGW,COMPLETE,100.0,2013-11-08,2016-06-17,656,656,0,""
VLTC,COMPLETE,100.0,2013-04-10,2016-12-22,936,936,0,""
EK,COMPLETE,100.0,2004-01-02,2012-01-18,2026,2026,0,""
MIL,COMPLETE,100.0,2004-01-02,2016-02-12,2743,2743,0,""
CTRN,COMPLETE,100.0,2005-05-18,2018-12-31,3429,3429,0,""
VNTV,COMPLETE,100.0,2012-03-22,2018-01-12,1463,1463,0,""
WAC,COMPLETE,100.0,2009-04-20,2018-02-09,2220,2220,0,""
GCBC,COMPLETE,100.0,2004-01-02,2018-12-31,2581,2581,0,""
