ticker
MERC
CACB
LFIN
NPF
TEAR
LCC
FNM
FAMI
AXLL
AEA
WGBS
SMRT
TEG
DDR
XBIO
WHQ
IFX
FEIM
SMS
STIM
GXP
BCML
TNXP
ACRS
GGP
VE
AZUR
MBVX
AMN
RNVA
TIL
DEXO
ASTI
SAMG
CNMD
MXL
FATE
IART
AZR
VRC
VOC
CWG
SHF
CHKM
ZFC
LNCE
TAR
HTLD
OGN
COB
NFI
BLVD
KWK
SBCP
CRZ
TUC
N
CYNO
POS
SLD
EKT
NGZ
YRK
MRDN
FENX
OVID
AMPX
IMC
WFM
HRP
CSPI
SFG
JYNT
KCG
SFST
CNT
SALE
PQE
TTGT
BAT
SENEB
GME.B
ATK
WVE
ALDW
XLS
KID
LTRX
NFBK
AMAL
AVD
ARMO
NDRO
NLC
QIHU
FMI
PHUN
HUG
JOR
NPT
RMR
